text,salary_benefits,training_learning,management_leadership,culture_environment,office_workspace,work_hours_workload,career_growth_opportunities,process_policies,hr_recruitment,project_technology,job_security,general,company,reviewer_id
"công_ty duy_nhất mà tôi nghỉ xong vẫn sân si lên xem rì_viu xem tnao . nói_chung là phông_bạt , lùa gà từ đối_tác đến nhân_viên . lúc phỏng_vấn thì hứa_hẹn , nghỉ rồi mới ngỡ ra còn ăn_chặn không đóng bhxh . nói_chung tuổi_đời nhân_viên ở đây rất thấp , khai_thác fresher đào_tạo lớt_phớt tí rồi nhét vào dự_án , đi lùa mấy ông không không biết gì . lứa anh_chị quản_lý trc đây muốn đi đường dài cũng đã nghỉ rồi .",2,2,2,2,0,0,0,0,2,2,2,0,NTQ Solution,1eb32f
"mấy bác ở các os ít_ra còn có các thể_loại chế_độ , chương_trình riêng của từng os , còn em ở bộ_phận comtor thì không có chế_độ gì từ bộ_phận luôn . từ lúc tách riêng bộ_phận comtor chỉ thấy đi xuống , ai làm comtor thì không nên vào đây",0,0,0,0,0,0,0,2,0,0,0,2,NTQ Solution,fa20b2
"buồn nhất_quả trung_thu không có quà . đi làm mấy chỗ rồi mà lần đầu thấy công_ty không có bánh_trung_thu nghe mẹ hỏi năm nay công_ty con không phát bánh_trung_thu à nghe mà buồn . mấy cái tiền tổ_chức game linh_tinh , tiền khẩu_trang . để mua bánh_trung_thu phát có phải ngon không",2,0,0,0,0,0,0,0,0,0,0,0,NTQ Solution,c4590b
pm tệ vl . xem nhân_viên như cỗ máy chứ chả phải con_người,0,0,2,2,0,0,0,0,0,0,0,0,NTQ Solution,3387bd
"công_ty bóc_lột rất ghê . không nên vào đây kể_cả là fresher , intern . làm quần_quật quần_quật mà lương_méo bằng công_nhân lao_động . dự_án thì khi nào cũng kêu cháy rồi bắt nhân_viên OT không lương . quá phí_phạm thanh_xuân ở đây .",2,0,0,2,0,2,0,0,0,2,0,2,NTQ Solution,e32a57
"red flag team ncu ai có ý_định vào team đó thì cẩn_thận né ngay nhé . tranh_công , chối_tội , đổ lỗi , thanh_minh ! là những từ nói về cô ấy . cứ vào rồi các bạn sẽ được nghe cô ấy diễn , tẩy_não như một người_bị_hại . hoặc khủng_khiếp hơn bạn sẽ bị ảnh_hưởng đến tâm_lý !",0,0,2,2,0,0,0,0,0,0,0,0,NTQ Solution,b36887
"sdc3 bu2 . chia bè chia_phái , bu leader thì kb dùng người đuổi chán xong lúc lại thiếu , có người đang làm ở 1 con dự_án khác ngoài bu nhma tự_nhiên đuổi đột_ngột còn không thông_báo cho pm dự_án đấy biết , làm leader mà như cc . công_việc của pm thì cứ đùn_đẩy cho dev chịu hết . nói_chung anh_em đừng vào công_ty chán lắm . lương thưởng thì càng_ngày_càng bị ăn_chặn mất của nhân_viên haizz . vào không học được gì đâu",2,2,2,2,0,0,0,2,0,0,0,2,NTQ Solution,482be5
công_ty toxic . 1 sao,0,0,0,2,0,0,0,0,0,0,0,2,NTQ Solution,db81ae
"không đánh_giá cao lắm về việc phỏng_vấn , nên focus câu hỏi vào những project_ứng_viên đã làm , check cv là biết mạnh_yếu như_thế_nào rồi , không nên hỏi khó gây hoảng_loạn cho ứng_viên . ý_kiến cá_nhân thôi , cũng không có ý_dìm hàng gì . mà công_ty hỏi thế thì anh e tự_điền thêm vào chỗ chấm hộ mình ?",0,0,0,0,0,0,0,0,2,0,0,0,NTQ Solution,a94218
các người giỏi đi rồi anh_em ơi . còn lý_do tại_sao anh_em tự hiểu,0,0,0,0,0,0,0,0,0,0,0,2,NTQ Solution,10009b
"đội nhóm nào hay tụ_tập buổi trưa ở open space tầng 10 tém tém lại với . nói_chuyện thì không sao , cứ cười_rú lên từng đợt làm tôi khiếp quá . muốn tranh_thủ nghỉ trưa tí cũng không được .",0,0,0,2,2,2,0,0,0,0,0,0,NTQ Solution,102fc5
sau 1 tháng được giải_thoát khỏi đây thì nói thật là đừng dại vào nhất là cái đào_tạo fresher !_tưởng chuyên_nghiệp lắm hóa ra cực vớ vẩn dạy nghề cũng bình_thường thôi vào công_ty nào chả được dạy như_vậy cơ mà bơm thổi chi_phí bắt cam_kết hơn 40 triệu rồi phải làm gần 2 năm nếu không phải đền hơn 40 củ xong hứa_hẹn lương upto rõ cao nhưng thực_tế ký hợp_đồng chính_thức được có 6 7 triệu rồi trừ bảo_hiểm thuế xong tính theo lương 80 20 gì đó nữa thì còn đúng cái nịt chả đủ sống luôn tưởng có review được tăng lương mà cũng không hề tăng chỉ tìm cách chèn_ép nhân_viên thôi đợt rồi dự_án cũng nhiều người nghỉ lắm xong mình cũng được cho nghỉ vì hết dự_án tuyển 1 đống fresher vào xong toàn cho nghỉ vì không dự_án thấy anh_chị kể mấy năm gần đây toàn vậy muốn chủ_động xin nghỉ thì lại lôi cam_kết ra dọa người ta bắt_ép phải làm tiếp mà làm với lương như_vậy trong 2 năm thì chịu đừng ai dại như mình nữa khuyên chân_thành là né gấp còn kịp,2,2,2,0,0,0,2,2,2,2,2,2,NTQ Solution,ae7b50
"những ngày lễ như 30 4 , 2 9 không có thưởng khích_lệ cho anh_em . năm nay thì trung_thu không có gửi nổi 1 phần quà cho tất_cả anh_em mà bày ra trò cho các cháu vẽ để thi lấy thưởng thay_vì tặng 1 phần quà cho mọi anh_em . trong khi có tiền để gửi cho mỗi nhân_viên 2 cái khẩu_trang vải mỏng dính chắc tiền ship còn cao hơn tiền khẩu_trang_thưởng hay không sẽ do mức các os tự_quyết , tức_là có_thể có hay không có . đã gần 1 năm rồi không biết tăng lương là gì , review_performance thì vẫn làm mà không tăng lương thì làm cái khỉ mẹ gì . à mà os1 còn có hỗ_trợ khi wfh tiền điện . còn các os khác thì nghe nói có cái nịt điểm tốt duy_nhất là anh_em dev đoàn_kết , hỗ_trợ nhau và vui_vẻ hòa đồng . còn lại về chế_độ và đặc_biệt là cái phòng hs làm_ăn thì không_thể khen ở đâu được . còn có vài tháng đã định_cố để lấy thưởng tết rồi té mà cũng không cố nổi . review này không công_tâm mà theo cảm_tính cá_nhân nhé , ai muốn công_tâm đọc review khác .",2,0,0,1,0,0,2,2,2,0,0,0,NTQ Solution,ec19d9
"công_ty [_COMPANY ] văn_phòng ở serepok quận 1 , giảm lương nhân_viên đã nghỉ , cầm_đầu là country manager [ PERSON_] . ai có ý_apply thì hãy cân_nhắc",2,0,2,0,3,0,0,0,0,0,0,2,NTQ Solution,bc4fdf
dev của công_ty code rất ngu,0,0,0,2,0,0,0,0,0,0,0,0,NTQ Solution,411c81
"mình chấp_nhận đi đến tận nơi phỏng_vấn site tokyo vì hr mời nhiệt_tình , buổi phỏng_vấn nhẹ_nhàng với 1 anh ceo , 1 hr và 1 team lead . phỏng_vấn hỏi rất rất nhiều_chuyện đời_sống riêng_tư của ứng_viên , team_lead đưa ra tỉ tình_huống để hỏi . ví_dụ em apply làm nhân_viên mảng nhân_sự , giấy_tờ nhưng công_ty mình nếu có kĩ_sư đang buồn_phiền cần tâm_sự thì em cũng phải đi uống vài chén cùng đi riêng 2 ng để sẵn_sàng lắng_nghe tâm_tư của kĩ_sư công_nghệ , ủa ủa sốc ngang luôn ạ",0,0,2,2,0,0,0,0,2,0,0,0,NTQ Solution,9fa640
công_ty năm nay thưởng tết có 80 . cùi bắp quá,2,0,0,0,0,0,0,0,0,0,0,0,NTQ Solution,0f721b
"mình đang làm ở công_ty này và sẽ nghỉ sau tết , sau mấy năm làm_việc giờ nhìn lại thấy chả còn ai để mình học nữa cả , anh_em cùng thời đều đi hết do chế_độ phúc_lợi quá kém , các chế_độ thì mập_mờ , nói_thẳng là khi nhận tiền trong tài_khoản mới yên_tâm . sdc6 sếp toàn hứa_suông , đội_ngũ techlead thì làm_ăn như cc , như kiểu ngồi nhầm lớp ấy",2,2,2,0,0,0,0,2,0,0,0,0,NTQ Solution,2443cb
"công_ty này có mấy má test manager thích dương_oai diễu_võ , có_vẻ là thể_hiện uy trong mắt đàn_em nhưng uy_chẳng thấy đâu , thấy khá hãm và lố , đặc_biệt là kiểu thể_hiện trong các cuộc phỏng_vấn , để phủ_đầu ứng_viên . sợ nhất mấy vụ tự_nghĩ thay người khác rồi tự_phán của mấy mẹ . chán , cạn lời ! để xem các bả_tài giỏi lèo lái team thành_công đến mức nào .",0,0,2,2,0,0,0,0,2,0,0,0,NTQ Solution,b4c9a7
"thôi anh_em ai nghỉ thì nghỉ , ai ở thì chân cứng đá mềm nhé cty năm rồi cắt_giảm đủ đường toàn ở lợi_ích của nvien , dù sales vẫn đạt ổn , vp mới vẫn mở , chủ_yếu là do các os_vs công_ty con lỗ . năm nay còn đang xin giấy_phép xây tòa nhà [ COMPANY_] trên Hòa_Lạc nên anh_em cố ở lại mà tận_hưởng . thân_ái và chào_quyết thắng",2,0,0,0,3,0,0,0,0,0,2,0,NTQ Solution,cd6fa8
"ai mà có ý_định apply vào vị_trí qa cho công_ty này thì nên né ra nhé , quy_trình thì có đấy , nhưng có cũng như không mà thôi . nếu làm theo kiểu sáng đi chiều về không quan_tâm thế_giới thì oke , vì dự_án có vấn_đề hay không có thì cũng chả bao_giờ cần qa , qa luôn là 1 vũ_trụ khác . còn nếu muốn làm_việc có tâm thì đừng vào làm_gì cho mất_công .",0,0,0,2,0,0,0,2,0,2,0,2,NTQ Solution,0a907a
"buồn cười_vl anh_em ạ trc khi giãn cách hỗ_trợ được 2 cái khẩu_trang vải đểu , mãi sau công_ty có f thì bảo lấy tiền đi du_lịch của nhân_viên để hỗ_trợ dịch , được ít_lâu thấy f1 nhiều là cắt_suất hỗ_trợ f1 . được ít_lâu thấy f0 nhiều cắt hẳn hỗ_trợ . bắt test luân_phiên để lên công_ty mà không hỗ_trợ tiền kit test đến hôm trc không biết có phải ace phản_ứng không mà mới quay ra hỗ_trợ lại mỗi f0 được giỏ quà gì đấy , trong email còn bày_đặt công_ty cao_cả luôn đồng_hành cùng nhân_viên vâng , đồng_hành quá cơ_ạ",2,0,2,0,0,0,0,2,0,0,0,0,NTQ Solution,ce04e1
"công_ty nghe có_vẻ khá tiết_kiệm trong khoản máy_móc , thiết_bị làm_việc nhỉ ? dùng con máy ì_ạch vch , request rồi mà no hope",0,0,0,0,2,0,0,0,0,0,0,0,NTQ Solution,3508ea
"hr , blđ sẽ không nói sự_thật cho các bác chuyển chỗ ngồi liên_tục theo dự_án , vào 6 tháng chuyển đến cả gần chục lần nếu bác nào OT thì cần chắc_chắn có được log OT không nhé , không là OT vì đam_mê đó . nếu OT thì công_ty sẽ trả bằng ngày nghỉ , bác phải nghỉ , còn muốn đổi thành tiền thì phải pm đồng_ý , cồng_kềnh lắm hợp_đồng của bác sẽ có dòng chữ các bên có quyền chấm_dứt hợp_đồng nếu không tìm được dự_án phù_hợp , đại_khái là công_ty hiển_nhiên được đơn_phương chấm_dứt hợp_đồng nếu không có dự_án nào phù_hợp với bác . các bác cân_nhắc nhé",2,0,2,0,2,2,0,2,2,0,2,0,NTQ Solution,a4d420
tầng 10 bạn nữ tóc màu trắng ơi có duyên hơn xíu nhé . trong giờ làm_việc nói_nhỏ thôi để không_gian cho mọi người làm_việc nữa .,0,0,0,2,0,0,0,0,0,0,0,0,NTQ Solution,b03036
"os3 ngày_càng nhiều tếch lít_sen ni ò , có mấy thanh_niên code như cứt cũng lên role téc lít các kiểu , càng_ngày_càng nát , không hiểu cái role bên [ COMPANY_] có ý_nghĩa mẹ gì không nữa",0,0,2,0,0,0,2,2,0,0,0,0,NTQ Solution,6e728e
"chê công_ty spam_mail kinh_dị luôn , cả mail cá_nhân nữa . hết giờ làm rồi nhưng vẫn đẩy task và kêu làm là sao ? ngồi relax tí thôi để lấy lại tinh_thần làm_việc cũng bị nói ?_it helpdesk đâu rồi lần nào kêu support cũng không thấy , thái_độ như con tổng_thống nhìn xa_xa công_ty cũng sạch_đẹp , nhưng nhìn xuống dưới chân bàn thì bàn nào cũng dây dợ lằng_nhằng . không may hở điện hoặc sự_cố cho nhân_viên thì ai chịu trách_nhiệm 1 tầng mấy trăm nhân_viên nhưng lẹt_đẹt có vài lò vi_sóng . 11 h45 nghỉ trưa nhưng note ở lò_vi_sóng là không sử_dụng trước 12 h ? khen có một_số dịch_vụ tốt như cnb , một_số bạn hr nhiệt_tình",1,0,0,2,2,2,0,2,1,0,0,0,NTQ Solution,4d7758
"góp_ý công_ty spam tuyển_dụng ít thôi , lên group toàn thấy các em cộng_tác_viên trẻ đẹp ib hỏi thì là tuyển cho [ COMPANY_] quanh_năm_suốt tháng",0,0,0,0,0,0,0,0,2,0,0,0,NTQ Solution,225fc6
"công_ty thu tiền của khách thì giỏi , trả lương thì ít mà 1 năm bày_vẽ ra mấy chục cái event tự thu tiền nhân_viên để tổ_chức . kỳ_kèo có bao_nhiêu đâu , tự bỏ tiền ra đi sếp lớn ơi . còn đằng này , tự hô_hào lên làm đồng_phục gt nộp tiền , lâu_lâu release thành_công ăn_nhậu gt chia tiền , các dịp lễ gt nộp tiền , và hơn hết bonding cũng chia tiền .",2,0,2,2,0,0,0,2,0,0,0,0,NUS Technology,179438
văn_hóa rất đồng_lòng . techlead pm đồng_lòng ngược_đãi mem trong team là giỏi,0,0,2,2,0,0,0,0,0,0,0,0,NUS Technology,719dc3
"bù đầu bù cổ tới khuya không ai khen quên 1 cái task dở_hơi thì như có ai hẹn giờ vô_inbox skype_tra khảo liền . đúng là chê làm người khác tự_ti là văn_hóa ở đây , tần_suất càng nhiều khi sắp tới kỳ review",0,0,2,2,0,2,2,0,0,0,0,0,NUS Technology,2110bc
chê . công_ty có trò muốn nghỉ phải ký xin trước 6 tháng và cố_gắng ép nghỉ để bắt_đền hợp_đồng,0,0,0,0,0,0,0,2,0,0,2,0,NUS Technology,551307
"lúc đầu mới vô còn góp_ý quy_trình để cải_thiện . sau_này áp_bức , toxic quá cứ_dạ_dạ vâng_vâng cho_qua chuyện ráng đợi tết rồi chuồn cho lẹ",0,0,2,2,0,0,0,3,0,0,0,0,NUS Technology,5da61d
khuyên anh_em đừng bao_giờ đặt_chân vô_cái chốn [_COMPANY ] làm outsource nhưng lúc_nào cũng chắp_vá . part time hay fulltime gì thì cố_gắng ăn_chặn từng đồng của nhân_viên dù trả cho nhân_viên lương_bèo khiếp . ở đây có làm lâu sống sao dài hơn mấy pm là được bợ_đít thì may đâu thăng_tiến dù suốt ngày thằng boss suốt ngày bảo hô_hào cày_lâu sẽ lên được này kia,2,0,2,2,0,0,2,0,0,2,0,0,NUS Technology,9c5a19
"đồng_nghiệp lươn_lẹo , sếp ưa nịnh_bợ , tranh_đấu như hậu_cung . nói_chung sau khi vào công_ty cảm_thấy thất_vọng , không muốn giới_thiệu ai vào làm vì không đáng . bộ_phận quản_lí nhiều khi thái_độ vs các nhân_viên như kiểu nhân_viên ăn_xin ăn_mày , lương OT_tính sai thì hỏi bị trả_lời với thái_độ kém vui_vẻ lại còn hách_dịch thất_vọng thôi rồi",2,0,2,2,0,2,0,0,0,0,0,2,NUS Technology,70c1c2
đã vô xong phải nghĩ kế_chuồn lẹ vì bắt làm rất nhiều thứ không được đề_cập trong jd làm_việc không_thể_thống . nếu đã như thế thì bên tuyển_dụng phải ghi đầy_đủ mấy đầu tak điên_khùng vô chứ .,0,0,0,0,0,2,0,2,2,0,0,0,NUS Technology,501b9e
"công_ty này rác vô_cùng mà nhiều cháu vào nhỉ , tính ra dev bất_tài giờ nhan_nhản , trẻ người non_dạ bị dụ vào thì không sao , chứ cái bọn làm mòn đít thâm căn cố_đế thì không hiểu nó nghĩ cái gì trong đầu , tỉnh lên các cháu ơi , không trẻ lại được đâu , it cũng sẽ xuống trend trong thời_gian tới , không tranh_thủ kiếm tiền thì đến già ngu đầu rồi cũng chưa có gì bỏ_túi đâu , rúc ở đây ăn lương công_nhân rồi thi_thoảng phơi cái mặt lên facebook để làm hình_ảnh làm_gì các cháu ? ra khỏi vùng an_toàn đi nếu không ở trọ cả đời đấy nhé .",2,0,0,0,0,0,2,0,0,0,0,2,NUS Technology,57678e
"tui đang làm team mobile nè . vẫn đang ổn . trước có dự_án cần over time nhiều , do có deadline , bên team tui gây bug cũng nhiều . bữa họp team_sếp thông_báo hủy không làm dự_án này nữa , chấp_nhận mất tiền . ok liền sếp . mấy bạn viết đánh_giá vậy không phải trong team_mobile của tui . nghe mùi giống ông gì đó [ PERSON_] quá ta . tệ vậy thì sao không thấy ai nghỉ_việc vậy . team mobile không mất người nào , mà giờ tui cũng bị lôi_kéo nhiều hí_hí . à oh , mà có 1 bà mobile dev mới nghỉ , mà bà nói với tui từ cách đây cả 6 tháng rồi , là nghỉ để nghỉ_ngơi , đi du_lịch . tệ vậy thì bà phải nghỉ lâu rồi chứ , chứ sao phải báo với công_ty cả 6 tháng trước hả mấy bồ_tèo . ở công_ty này có loại làm tăng ca , có trả tiền , cũng 9 usd bảo_hiểm ạ . người ta hỏi mấy ông có làm không , không làm cũng không sao . mấy ông tham tiền , nhận cho cố , làm cho cố , mệt thì lại đổ thừa cho công_ty . chán mấy ông quạ .",1,0,1,3,0,3,0,0,0,0,1,0,NUS Technology,d1c57e
môi_trường tốt cho rails fresher,0,1,0,1,0,0,0,0,0,3,0,0,NUS Technology,109ace
chỉ coi_trọng hốt được khách bao_nhiêu tiền chứ không lo tới thành_công của dự_án 1 trả_dev bèo_nhèo mà bắt OT_sml để dự_án chạy thành_công mà không trả thêm cho khách . max sida,2,0,2,0,0,2,0,0,0,0,0,0,NUS Technology,aaef59
"sau hôm review lương bị chê_tả tơi thì mình cảm_thấy rất tệ , cực_kỳ không hài_lòng với cách làm_việc của công_ty . chê để nhân_viên cảm_thấy tự_ti rồi lấy cái cớ đó tăng lương rất thấp . để phải OT_sấp mặt mới kiếm đủ",2,0,2,0,0,2,0,0,0,0,0,2,NUS Technology,3b235a
